666,False,1000,50,3,1,500,0,0.0001,3,555,526.1433505673238,6.08,1.611560643120288,3.731292673259675,2.3755589863326008,657.96,29.38,71.64,6.08
883,False,1000,50,3,1,500,0,0.01,2,430,544.2241513288398,6.0,1.8200506788505324,3.315756652311819,1.9933947067548232,875.66,18.26,97.36,6.0
993,False,1000,50,3,1,500,0,0.01,1.1,569,417.21772405741865,6.0,1.9765057999908862,3.069163221467398,1.5569348783953754,985.08,22.72,18.0,6.0
1062,False,1000,50,3,1,500,0,0.0001,1.1,665,422.5876522590907,6.0,2.0453560086816025,2.960981974211415,1.581072960950798,1054.34,36.06,18.88,6.0
1737,False,1000,50,3,1,500,0,0.001,1.1,1034,317.6672552344711,6.0,2.712389296256696,2.2209729447206783,1.5235413529295914,1729.54,42.72,33.76,6.0
2027,False,1000,50,3,1,500,0,0.001,3,1077,401.85751503824156,6.0,2.7699097646465902,2.1661639151724095,2.639948426051829,2018.46,50.56,384.38,6.0
2176,False,1000,50,3,1,500,0,0.001,2,1042,361.64066044144437,6.04,3.0599603661625725,1.9525692274207032,1.9188787941000585,2168.0,38.92,185.62,6.04
2509,False,1000,50,3,1,500,0,0.0001,2,916,347.1217061353997,6.0,3.3681597246638018,1.796854738218675,1.9132636153245801,2501.56,37.82,231.72,6.0
4791,False,1000,50,3,1,500,0,1,2,0,277.71357483555204,6.0,5.408595319782234,1.1145115281406206,2.0152530231954713,4784.0,0.0,654.94,6.0
4662,False,1000,50,3,1,500,0,0.1,1.1,22,-530.5557564568827,6.0,5.633231994303603,1.0677018468671924,1.3403420639014871,4654.96,0.68,45.26,6.0
5643,False,1000,50,3,1,500,0,1,1.1,0,-718.9433815046799,6.0,6.607654060333059,0.9075678582952499,1.347277888545909,5636.0,0.0,58.86,6.0
5836,False,1000,50,3,1,500,0,0.1,2,17,224.94585905182325,6.0,6.375646202097093,0.94565111946427,2.008089776265152,5828.96,0.52,791.2,6.0
7988,False,1000,50,3,1,500,0,1,3,0,585.0704482789682,6.0,7.0355074609322275,0.8553396631229794,2.9963603519577924,7981.0,0.0,3025.84,6.0
14384,False,1000,50,3,1,500,0,0.01,3,701,439.1935443219027,6.0,12.098971429983855,0.4960923084413985,2.966308720212856,14376.64,34.58,5080.82,6.0
14454,False,1000,50,3,1,500,0,0.1,3,0,571.694008848136,6.0,11.91518463106686,0.5016663963244874,3.006611637231744,14447.0,0.0,5476.98,6.0
