444,False,1000,50,3,1,500,0,0.001,2,300,547.3311115386224,6.0,1.4244155521550055,4.2679760428808455,1.8706802110677403,436.56,16.24,22.12,6.0
454,False,1000,50,3,1,500,0,0.001,1.1,627,524.6126226785186,6.0,1.4400010923662139,4.20441933603799,1.7357206304497839,445.54,26.8,8.7,6.0
1805,False,1000,50,3,1,500,0,0.01,1.1,368,198.50304126126542,6.0,2.787697472222717,2.164623532448927,1.44906342208885,1797.52,18.88,22.14,6.0
2125,False,1000,50,3,1,500,0,0.0001,1.1,1090,268.2182365979411,6.0,3.1009086912274477,1.9225826022741925,1.486991455516052,2117.56,40.9,32.08,6.0
3422,False,1000,50,3,1,500,0,0.01,2,565,346.66657172933856,6.0,4.186667425865018,1.4315051579919704,1.9729529377078288,3414.56,27.08,394.94,6.0
4218,False,1000,50,3,1,500,0,0.0001,2,719,117.09522775585069,6.0,4.987410898134042,1.2035162917640239,1.9279961951434366,4210.76,38.08,389.82,6.0
4311,False,1000,50,3,1,500,0,0.01,3,485,446.70288733679917,6.0,4.44397794718862,1.3597628903037522,2.9181367776686566,4303.42,20.84,1332.84,6.0
5025,False,1000,50,3,1,500,0,0.1,2,2,248.49807025045513,6.0,5.619585686748635,1.063604721583446,2.022546166404889,5018.0,0.06,690.66,6.0
5691,False,1000,50,3,1,500,0,0.001,3,1051,452.89229145028884,6.02,5.50209702846694,1.0960091823596814,2.9316176683304436,5682.18,41.66,1825.98,6.02
6878,False,1000,50,3,1,500,0,0.1,1.1,9,-1029.9889750906489,6.0,7.838824255699865,0.7641577987837542,1.3356049775744439,6871.0,0.22,66.74,6.0
9615,False,1000,50,3,1,500,0,1,2,0,-74.16830262864404,6.0,9.854897897470003,0.609444339443402,2.0196391526505604,9608.0,0.0,1303.1,6.0
10141,False,1000,50,3,1,500,0,0.0001,3,576,394.2686343951827,6.02,8.903041453760688,0.6738137275510807,2.9544222724713647,10133.38,28.88,3466.52,6.02
10948,False,1000,50,3,1,500,0,1,1.1,0,-1927.1734681769026,6.0,11.88750737519499,0.5033491547482326,1.3355235435374158,10941.0,0.0,109.66,6.0
12534,False,1000,50,3,1,500,0,1,3,0,574.4198037280554,6.0,10.463901565682916,0.5735811038824026,3.003306436763114,12527.0,0.0,4749.92,6.0
16920,False,1000,50,3,1,500,0,0.1,3,24,566.1897683497066,6.0,13.783345400879112,0.4356129703535549,3.003836271661319,16912.96,0.52,6410.42,6.0
