661,False,1000,30,3,1,500,0,0.01,1.1,172,872.3784095752063,10.0,1.6453047839082684,6.222906498121854,5.295454545454546,38.45454545454545,44,2.5950920245398774,178.19201571135187
577,False,1000,40,3,1,500,0,0.005,1.1,452,644.401060677989,7.5,1.561168065176304,4.877609647053127,7.5,59.5,28,2.892361111111111,129.62273175983597
1290,False,1000,20,3,1,500,0,0.005,1.1,376,1291.4255950003399,15.0,2.2600431141719732,6.7465016591626945,8.192307692307692,80.1923076923077,26,1.665335463258786,300.11232512430405
1404,False,1000,40,3,1,500,0,0.001,1.1,981,547.0275234349207,7.625,2.378734556987002,3.130348374129558,9.791666666666666,122.75,24,2.099786172487527,214.57180852706267
2694,False,1000,20,3,1,500,0,0,1.1,617,1040.8569381670873,15.1,3.6522014663782136,4.10425982376046,6.761904761904762,169.95238095238096,21,1.3763979946008484,484.95117254819
2065,False,1000,30,3,1,500,0,0.005,1.1,441,658.2160915118541,10.033333333333333,3.0387341854502616,3.296356464207439,6.578947368421052,132.39473684210526,38,2.4375,515.1710101035945
1700,False,1000,40,3,1,500,0,0,1.1,581,389.6333186264379,7.525,2.6793638371325152,2.814191639081538,5.7439024390243905,79.48780487804878,82,3.8363743378457915,401.35021227105085
1845,False,1000,40,3,1,500,0,0.01,1.1,473,393.3262614764779,7.5,2.8219773168257403,2.6400258925147546,4.324675324675325,71.6103896103896,77,2.990238611713666,479.279808809966
3565,False,1000,20,3,1,500,0,0.01,1.1,268,732.1731172489765,14.95,4.527917174972927,3.3080585540630247,4.910256410256411,59.743589743589745,78,1.6180555555555556,1036.6546337709021
4259,False,1000,20,3,1,500,0,0.001,1.1,536,571.665967774347,15.0,5.215582437715488,2.8761860822544083,5.117647058823529,136.5686274509804,51,1.7104616895874263,814.1353189130199
3813,False,1000,30,3,1,500,0,0,1.1,576,202.14373093421227,10.0,4.779393861107833,2.0907017812180384,5.877551020408164,134.10204081632654,49,1.7333157478237933,652.34388883716
3846,False,1000,30,3,1,500,0,0.001,1.1,555,140.78684658882608,10.0,4.81155291490431,2.0785218018276113,5.991150442477876,72.929203539823,113,2.1433029908972694,786.4631799376435
5485,False,1000,40,3,1,500,0,0.05,1.1,25,-557.7167725126279,7.5,6.44966039830698,1.1621829143230926,4.149253731343284,47.009328358208954,536,4.594638949671772,1674.6936400665002
5704,False,1000,40,3,1,500,0,0.1,1.1,57,-569.1598519516092,7.5,6.666056931602327,1.1280455539868062,4.408284023668639,46.751479289940825,507,4.156233561283535,1891.127834288758
7260,False,1000,30,3,1,500,0,0.1,1.1,39,-704.0903031526597,10.0,8.21322743347973,1.2172524668001232,4.09433962264151,43.49764150943396,424,2.5921293042867184,2420.8966923241746
8831,False,1000,30,3,1,500,0,0.05,1.1,38,-1082.9183498726568,10.0,9.777602013200267,1.02161149014267,3.8812260536398466,43.122605363984675,522,2.5837924701561064,2655.1113869747705
15411,False,1000,20,3,1,500,0,0.05,1.1,15,-2224.6079229125835,15.0,16.32459859858654,0.916185105814782,3.3946360153256707,47.160919540229884,261,1.3068266270304703,6645.449169716438
16043,False,1000,20,3,1,500,0,0.1,1.1,1,-2188.7304671638426,15.0,16.949342323002032,0.8826051994669198,3.482638888888889,49.37152777777778,288,1.4111750694720127,6082.2218887208555
19315,False,1000,20,3,1,500,0,1,1.1,0,-3054.81754284237,15.0,20.211048025375543,0.7400695309148764,3.4340277777777777,52.80555555555556,288,1.367994962669785,9319.651808934997
14796,False,1000,30,3,1,500,0,1,1.1,0,-2358.123883157605,10.0,15.707059016327655,0.6351351297692243,3.8078602620087336,51.39446870451237,687,2.4541600055605755,5937.206539341936
11418,False,1000,40,3,1,500,0,1,1.1,0,-1875.496716801758,7.5,12.354832493593483,0.6056498305466688,4.4659400544959125,43.01544050862852,1101,4.14820005255321,4202.532901456579
