8246,False,10000,50,uniform,1,500,0,0.01,straight,9619,-3140179994158.8433,59.94,9.104555242745386,6.582894344104051
14330,False,10000,50,uniform,1,500,0,0.01,1.1,22451,4973.595766794337,59.94,14.937724975260291,4.012042846211335
15021,False,10000,50,uniform,1,500,0,0.01,2,18658,5650.3935030207185,60.0,14.848038079590747,4.04212977125496
18299,False,10000,50,uniform,1,500,0,0.005,straight,33621,-5705839994267.48,60.0,18.92351948605786,3.169823648741657
4005,False,10000,50,uniform,1,500,0,0.05,straight,356,-3758119993785.3765,59.96,4.94174863972382,12.135093962112062
4180,False,10000,50,uniform,1,500,0,0.05,1.1,376,5181.205916327416,59.98,5.069118896165014,11.833649383084998
20911,False,10000,50,uniform,1,500,0,0.005,1.1,39325,4668.281187036269,60.0,21.289823307982665,2.8176138467825433
21046,False,10000,50,uniform,1,500,0,0.001,1.1,44773,4766.606161493035,60.0,21.377495582974234,2.806347384864661
22993,False,10000,50,uniform,1,500,0,0.001,straight,48866,-7211439994303.437,59.98,23.466822176889412,2.5553154841670507
5523,False,10000,50,uniform,1,500,0,0.05,2,392,5836.068748471694,59.98,5.903769630023866,10.160251589341778
25116,False,10000,50,uniform,1,500,0,0,straight,51612,-8164279994362.719,59.96,25.56316767279513,2.344938247380205
25221,False,10000,50,uniform,1,500,0,0.0001,straight,51503,-8200999994330.518,60.0,25.667571242616127,2.3369987653385578
3924,False,10000,50,uniform,1,500,0,0.1,straight,71,-3837039993765.0586,60.0,4.862499920912213,12.33981326700232
4298,False,10000,50,uniform,1,500,0,0.1,1.1,87,5140.234668076827,59.98,5.186191944849449,11.562029073399659
26354,False,10000,50,uniform,1,500,0,0.0001,1.1,54897,4254.383380503132,59.98,26.50522000521703,2.262320722384758
26895,False,10000,50,uniform,1,500,0,0,1.1,55280,4241.738074594373,59.98,27.04441944128759,2.217299916619697
28256,False,10000,50,uniform,1,500,0,0.005,2,50617,5498.559865238288,59.98,27.098417916819535,2.2128143446233652
5436,False,10000,50,uniform,1,500,0,0.1,2,89,5821.273997544414,59.96,5.812381176467408,10.31691453824079
3936,False,10000,50,uniform,1,500,0,1,straight,1,-3875059993768.494,59.92,4.875069915777139,12.29343635152286
4100,False,10000,50,uniform,1,500,0,1,1.1,1,5198.49452651091,59.96,4.991300639782948,12.01385672848417
11276,False,10000,50,uniform,1,500,0,0.05,3,566,5976.81635099134,60.0,9.51046723797744,6.307266103473453
5516,False,10000,50,uniform,1,500,0,1,2,2,5829.348915466886,59.9,5.886096763941664,10.177320376722498
33830,False,10000,50,uniform,1,500,0,0.01,3,48067,5720.76916240209,59.94,29.53998962746396,2.0292306544349774
33848,False,10000,50,uniform,1,500,0,0.001,2,64936,5452.351977840539,59.98,32.1125045302047,1.86730275047755
34654,False,10000,50,uniform,1,500,0,0,2,67308,5409.079029366459,60.0,32.84252402572801,1.82638077604412
35513,False,10000,50,uniform,1,500,0,0.0001,2,68497,5465.085166868733,60.0,33.624445113194845,1.7839593770929623
11402,False,10000,50,uniform,1,500,0,0.1,3,78,5980.239164030449,60.0,9.550254065516757,6.281178546803227
11446,False,10000,50,uniform,1,500,0,1,3,0,5976.793896058118,59.96,9.584337385027533,6.254243176233466
22253,False,10000,50,uniform,1,500,0,0.05,random,960,5983.405769589307,59.92,23.18369148486444,2.5840270674390893
