3893,False,1000,50,uniform,1,500,0,0.01,straight,584,-2572739999112.6934,6.0,4.881627224521642,1.2253671935482195
4488,False,1000,50,uniform,1,500,0,0.01,1.1,677,-210.38282294590925,6.0,5.451768389107917,1.0973136216845678
5085,False,1000,50,uniform,1,500,0,0.005,straight,1423,-1910139999628.45,6.0,6.06575607652189,0.9862036690533535
5387,False,1000,50,uniform,1,500,0,0.01,2,944,279.25720527610315,6.0,6.029524456203238,0.992485914350327
5314,False,1000,50,uniform,1,500,0,0.005,1.1,1523,-205.23018438762494,6.0,6.268781000276619,0.9543319654677319
7874,False,1000,50,uniform,1,500,0,0.001,straight,3077,-2278379999870.3516,6.0,8.839449039989141,0.6766198816979399
3761,False,1000,50,uniform,1,500,0,0.05,straight,31,-3724339997642.192,6.0,4.753747607112746,1.258443929363854
8347,False,1000,50,uniform,1,500,0,0.005,2,2746,68.83005876339006,6.0,8.888141113011498,0.6730450117935787
9077,False,1000,50,uniform,1,500,0,0,straight,4791,-3070459999730.108,6.02,10.024307325710208,0.5966559201496079
4305,False,1000,50,uniform,1,500,0,0.05,1.1,39,-398.47240353694144,6.0,5.274120266117227,1.134365209765267
9762,False,1000,50,uniform,1,500,0,0.001,1.1,4696,-526.9665176874976,6.0,10.653477173964655,0.5614726645487848
4806,False,1000,50,uniform,1,500,0,0.05,2,30,337.089135241369,6.0,5.385573507235008,1.1115683866995834
10277,False,1000,50,uniform,1,500,0,0.0001,1.1,4794,-530.8890138399572,6.0,11.17035246011828,0.5354599337466824
10697,False,1000,50,uniform,1,500,0,0.0001,straight,4990,-4009419999717.4067,6.0,11.642726918516912,0.5137166916492928
10862,False,1000,50,uniform,1,500,0,0,1.1,5383,-652.4013748213581,6.0,11.740289250389681,0.5094588381542053
10942,False,1000,50,uniform,1,500,0,0.01,3,1141,380.8410687128317,6.0,9.737337574477154,0.6148635172383417
3484,False,1000,50,uniform,1,500,0,0.1,straight,9,-3473679997782.786,6.0,4.4769426863311645,1.3362842678612663
3895,False,1000,50,uniform,1,500,0,0.1,1.1,7,-348.4826578869768,6.0,4.865223495790237,1.2298036255410052
3640,False,1000,50,uniform,1,500,0,1,1.1,0,-220.74428164557833,6.0,4.6118194905491015,1.2974121309498334
4041,False,1000,50,uniform,1,500,0,1,straight,0,-4034019997003.5273,5.98,5.034020000000015,1.184469071690381
14384,False,1000,50,uniform,1,500,0,0.0001,2,7288,11.381886419594448,5.98,14.490198477463075,0.41155360514712747
14547,False,1000,50,uniform,1,500,0,0.001,2,6968,80.86544682540435,6.0,14.605718619326389,0.40953939117358595
5290,False,1000,50,uniform,1,500,0,0.1,2,7,279.38486839912633,6.0,5.846899971542963,1.0238642971546579
14469,False,1000,50,uniform,1,500,0,0,2,6808,-10.395902803857034,6.0,14.557753012092935,0.41081822534465756
5286,False,1000,50,uniform,1,500,0,1,2,0,297.5222153659122,6.02,5.8428991965515875,1.0231974798013872
4746,False,1000,50,1.1,1,500,0,0,straight,3157,-1563559999611.6963,6.0,5.709391787404895,1.04456210616359
4700,False,1000,50,1.1,1,500,0,0,1.1,3044,5.815465036823776,5.98,5.638703317434114,1.0575272336317165
10909,False,1000,50,uniform,1,500,0,0.05,3,38,574.9129692149455,6.0,9.24759145309202,0.6468147069375099
4871,False,1000,50,1.1,1,500,0,0.0001,straight,2385,-1353319999700.7942,6.0,5.842313938369028,1.0241371051444306
4847,False,1000,50,1.1,1,500,0,0.0001,1.1,3123,-6.433985849878627,6.0,5.783194454938263,1.0348692025174429
10698,False,1000,50,uniform,1,500,0,0.1,3,7,579.818642585568,6.0,9.080043507231196,0.6586897095371814
4151,False,1000,50,1.1,1,500,0,0.001,1.1,2781,104.492967905393,5.96,5.096183426260783,1.1662093444261432
11894,False,1000,50,uniform,1,500,0,1,3,0,573.8747272166925,5.98,9.98509879454741,0.5967718417366997
5613,False,1000,50,1.1,1,500,0,0.001,straight,2662,-1799479999700.7766,5.98,6.581909602249635,0.9058762474111649
8354,False,1000,50,1.1,1,500,0,0.0001,2,4557,208.19764407490692,6.0,8.838221159955557,0.677564038981229
9246,False,1000,50,1.1,1,500,0,0,2,3888,74.8376551237753,6.0,9.70474686791734,0.616461469077377
23710,False,1000,50,uniform,1,500,0,0.005,3,5174,40.15430541972232,6.0,20.473560495104195,0.2921255508795702
2084,False,1000,50,1.1,1,500,0,0.01,straight,689,-1072739999376.124,5.98,3.0716173889161795,1.9438134459775644
4128,False,1000,50,1.1,1,500,0,0.005,straight,1741,-1560959999557.892,6.0,5.105497765349651,1.1719392217089704
3297,False,1000,50,1.1,1,500,0,0.005,1.1,1427,137.07044836995328,6.0,4.261095029109607,1.4043352313234274
3383,False,1000,50,1.1,1,500,0,0.005,2,2971,402.12694449369354,6.0,4.185129416108161,1.4308070826554493
7351,False,1000,50,1.1,1,500,0,0.001,2,4126,258.89796210727513,6.0,7.918455640242622,0.7555169810301174
22855,False,1000,50,uniform,1,500,0,0.01,random,1633,358.8480904818973,6.0,23.83307844087607,0.25093091766893655
19678,False,1000,50,uniform,1,500,0,0.05,random,38,598.9698970053307,6.0,20.67060800769091,0.28932628465197224
2207,False,1000,50,1.1,1,500,0,0.01,1.1,791,260.75441399456776,6.0,3.180476946513142,1.8827692322882752
3185,False,1000,50,1.1,1,500,0,0.01,2,1178,412.83107741159534,6.0,3.979922917980549,1.5061371242485944
