18331,False,1000,10,uniform,1,500,0,0.01,1.1,133,-1256.276381056218,30.0,19.19557525087019,1.5577629524958745
19437,False,1000,10,uniform,1,500,0,0.01,straight,77,-18219499987535.477,30.0,20.402650013493364,1.4655874633689563
20203,False,1000,10,uniform,1,500,0,0.005,straight,386,-13386399995044.846,30.0,21.15622216801984,1.4134128254674085
21330,False,1000,10,uniform,1,500,0,0.005,1.1,359,-1686.549758520791,30.0,22.187685089452437,1.347718943020456
21207,False,1000,10,uniform,1,500,0,0.0001,straight,1079,-8423799997947.989,30.0,22.131989847023704,1.3510835544942323
22014,False,1000,10,uniform,1,500,0,0.01,2,217,1614.4635040679198,30.0,21.29176566527563,1.4046483102796041
22181,False,1000,10,uniform,1,500,0,0.001,1.1,1104,-452.3794691717156,30.0,22.994808287313866,1.3003941031405897
23003,False,1000,10,uniform,1,500,0,0,1.1,1166,-536.8409265415703,30.0,23.806209253142733,1.2561299379000912
23165,False,1000,10,uniform,1,500,0,0.001,straight,1005,-10582899997574.926,30.0,24.092391829994558,1.2411245889612004
24905,False,1000,10,uniform,1,500,0,0,straight,1229,-11201099997700.957,30.0,25.819270327508598,1.1581360724396301
25951,False,1000,10,uniform,1,500,0,0.0001,1.1,1333,-990.4996024304066,30.0,26.723123660712872,1.1188977447492785
27672,False,1000,10,uniform,1,500,0,0.005,2,709,1183.599553094824,29.9,26.827149365729817,1.1109536737441144
29788,False,1000,10,uniform,1,500,0,0.0001,2,1541,1474.394670486789,30.0,28.83074861794892,1.037155145689153
35742,False,1000,10,uniform,1,500,0,0.001,2,1547,1109.4687354748116,30.0,34.31904422216047,0.8710876536743924
35662,False,1000,10,uniform,1,500,0,0,2,1693,1331.9618261521175,30.0,34.18923259689516,0.8745585831328915
19585,False,1000,10,uniform,1,500,0,0.05,straight,2,-19548699984287.96,30.0,20.55387958652596,1.4547949961043587
20021,False,1000,10,uniform,1,500,0,0.05,1.1,2,-1708.6601867906866,30.0,20.876770391750146,1.4323278830795978
18022,False,1000,10,uniform,1,500,0,0.1,straight,1,-17990599987124.57,30.0,18.99093583421933,1.5745770621859025
20452,False,1000,10,uniform,1,500,0,0.1,1.1,0,-1783.9667646511784,30.0,21.309235706013094,1.4034396650299445
24365,False,1000,10,uniform,1,500,0,0.05,2,3,1535.0474772493333,30.0,23.36208999765318,1.2799370377624188
22445,False,1000,10,uniform,1,500,0,0.1,2,3,1627.3754250557217,30.0,21.53079352219515,1.3889233462880917
19539,False,1000,10,uniform,1,500,0,1,straight,1,-19507799983670.527,30.0,20.507903446339604,1.4581663900411825
17449,False,1000,10,uniform,1,500,0,1,1.1,0,-1310.4997928380953,30.0,18.319921665465948,1.6321574751419967
11831,False,1000,10,1.1,1,500,0,0,straight,942,-4827399997404.771,30.0,12.760681542825035,2.343538631227292
12981,False,1000,10,1.1,1,500,0,0,1.1,1038,1094.5169836566758,30.0,13.833009401384828,2.161705668119853
12106,False,1000,10,1.1,1,500,0,0.0001,straight,922,-5446799997140.717,29.9,13.036154826949732,2.2864869101586702
13349,False,1000,10,1.1,1,500,0,0.0001,1.1,1036,1094.0582324977545,30.1,14.19716170349266,2.1064552830489567
25196,False,1000,10,uniform,1,500,0,1,2,0,1524.197516377735,30.0,24.150466495315733,1.2381312449629729
17652,False,1000,10,1.1,1,500,0,0,2,1194,1954.1746931598886,30.0,17.47892897824459,1.710930687573434
66379,False,1000,10,uniform,1,500,0,0.01,3,447,2517.5611673363546,30.0,52.065688876569425,0.5740621807428685
15079,False,1000,10,1.1,1,500,0,0.0001,2,1215,2105.2732593220194,30.0,15.055763943163072,1.9870089809469202
9383,False,1000,10,1.1,1,500,0,0.001,1.1,930,1685.3381827663275,30.0,10.254034489427633,2.9173365768371737
50711,False,1000,10,uniform,1,500,0,0.05,3,1,2907.129633597004,30.0,39.23904037163557,0.7621453733117615
12434,False,1000,10,1.1,1,500,0,0.001,straight,780,-5335099997432.061,30.0,13.371242408683665,2.2364539197232403
16735,False,1000,10,1.1,1,500,0,0.001,2,1194,2146.2618265345027,30.0,16.54612368436655,1.8079158393550618
7695,False,1000,10,1.1,1,500,0,0.005,1.1,576,1586.8528809756663,30.0,8.591305979057072,3.482329824427718
81093,False,1000,10,uniform,1,500,0,0.005,3,1216,2063.2209736624177,30.0,64.26470221785992,0.46534231712822294
57417,False,1000,10,uniform,1,500,0,0.1,3,1,2838.971768340455,29.9,44.38851144136196,0.671310977238121
13072,False,1000,10,1.1,1,500,0,0.005,2,769,2243.6817748979365,30.0,13.160754780380932,2.2753888397883264
17673,False,1000,10,1.1,1,500,0,0.005,straight,360,-12373599993563.89,29.9,18.628475911939688,1.5998687861381866
92516,False,1000,10,uniform,1,500,0,0,3,2140,2280.3863624874793,30.0,73.28446260371877,0.40795002438581174
12602,False,1000,10,1.1,1,500,0,0.01,straight,280,-10806799992297.97,30.0,13.560734110872014,2.205526727463868
58699,False,1000,10,uniform,1,500,0,1,3,0,2889.7163175140604,30.0,45.309819333206164,0.6599132720668399
91285,False,1000,10,uniform,1,500,0,0.001,3,2003,2295.2108477799297,30.0,72.31767775200494,0.41346400544594786
95666,False,1000,10,uniform,1,500,0,0.0001,3,2194,2281.6294447741516,30.0,75.70864733443014,0.3949844185169086
16265,False,1000,10,1.1,1,500,0,0.01,1.1,130,-795.3941690024459,30.0,17.143660122511157,1.7443766680836101
11904,False,1000,10,1.1,1,500,0,0.01,2,318,2264.0747027101384,30.0,11.994750495742045,2.4933748638673197
59441,False,1000,10,1.1,1,500,0,0,3,1681,2558.812779679252,30.0,47.36340314562747,0.6313093035531516
20066,False,1000,10,1.1,1,500,0,0.05,straight,3,-20020999980672.72,30.0,21.034830335648458,1.4216234790698803
19624,False,1000,10,1.1,1,500,0,0.05,2,3,2048.392246314378,30.0,18.91232786253359,1.5818357315002431
19900,False,1000,10,1.1,1,500,0,0.05,1.1,5,-1743.1448437005843,30.0,20.758833489825683,1.4404506163435051
36667,False,1000,10,1.1,1,500,0,0.005,3,1351,2651.9735603164318,30.0,29.722346541866216,1.006028675621701
61420,False,1000,10,1.1,1,500,0,0.0001,3,1686,2541.591704743715,30.0,48.80339471978297,0.6129074188162338
18111,False,1000,10,1.1,1,500,0,0.1,straight,4,-18078999983058.582,30.0,19.07993749529097,1.5674844645479145
58834,False,1000,10,1.1,1,500,0,0.001,3,1697,2433.616441608589,30.0,46.960050132729705,0.6369163174416476
109481,False,1000,10,uniform,1,500,0,0.01,random,455,2765.379579374282,30.0,110.42772424760581,0.27076996777058215
22491,False,1000,10,1.1,1,500,0,0.1,1.1,2,-2337.213676222186,30.0,23.33943921029978,1.2811767926818418
19362,False,1000,10,1.1,1,500,0,0.1,2,13,1836.5809224195468,30.0,18.749609779657096,1.5971021075843992
108969,False,1000,10,uniform,1,500,0,0.1,random,0,3000.0,30.0,109.93800000016088,0.27197594337353137
5886,False,1000,10,2,1,500,0,0,straight,463,-2846399996822.53,30.1,6.837964363319541,4.375719513048237
19188,False,1000,10,1.1,1,500,0,1,straight,0,-19156999983748.887,30.0,20.157000000001652,1.4836070818489893
20112,False,1000,10,1.1,1,500,0,1,1.1,0,-1854.2368142405717,30.0,20.972357977145005,1.4258922423982585
2488,False,1000,10,2,1,500,0,0.0001,straight,421,-880099997257.484,30.0,3.4397577887949766,8.733892662194926
22654,False,1000,10,1.1,1,500,0,1,2,0,1608.147624674343,30.0,21.788855919191416,1.3722077045156515
6041,False,1000,10,2,1,500,0,0,1.1,589,2023.8053724903286,30.0,6.954201348316428,4.304117172389086
