17133,False,1000,10,uniform,1,500,0,0.01,1.1,147,-1092.558171713061,30.0,18.006121216540624,1.6606332110778594
17427,False,1000,10,uniform,1,500,0,0.01,straight,97,-16201199990476.068,30.0,18.39217446935846,1.6257946336070574
19330,False,1000,10,uniform,1,500,0,0.005,straight,283,-14133999993462.307,30.0,20.288536785670658,1.473875609184585
20394,False,1000,10,uniform,1,500,0,0.005,1.1,377,-1257.0326625683417,30.0,21.24966964462427,1.4072787264056612
20344,False,1000,10,uniform,1,500,0,0,straight,1175,-8898799997566.33,30.0,21.26273325974823,1.4062866036986468
23932,False,1000,10,uniform,1,500,0,0.001,straight,957,-10349699997907.982,30.0,24.860983613705912,1.2027610573600203
24050,False,1000,10,uniform,1,500,0,0.0001,straight,1137,-10123499997816.445,30.0,24.97131389699645,1.1974517766717137
24280,False,1000,10,uniform,1,500,0,0.001,1.1,1074,-960.4279255256939,30.0,25.081884544823556,1.1922032497436628
24639,False,1000,10,uniform,1,500,0,0.005,2,558,1001.8781229207486,30.0,24.067241020060038,1.2428447680759491
24564,False,1000,10,uniform,1,500,0,0,1.1,1282,-577.4973839084284,30.0,25.3502123783619,1.1795206767178246
27645,False,1000,10,uniform,1,500,0,0.01,2,178,1442.1546040633405,30.0,26.391589636613805,1.132860470678999
28247,False,1000,10,uniform,1,500,0,0.0001,1.1,1272,-1510.1068382830238,30.0,29.02065593414925,1.0303861903059441
35384,False,1000,10,uniform,1,500,0,0.001,2,1439,793.9768732152419,30.0,34.109158285746766,0.8766542869720679
19765,False,1000,10,uniform,1,500,0,0.05,straight,4,-19722499985506.277,30.0,20.733784244497365,1.4422078997250252
19607,False,1000,10,uniform,1,500,0,0.05,1.1,7,-1895.1837729733259,30.0,20.461030555370847,1.46151691070989
38490,False,1000,10,uniform,1,500,0,0.0001,2,1633,762.1316454128419,30.0,36.99024944591901,0.8082516478938784
38488,False,1000,10,uniform,1,500,0,0,2,1686,1012.9234330236825,30.0,36.84752855298864,0.8116379638143651
18653,False,1000,10,uniform,1,500,0,0.1,straight,3,-18615899986126.82,30.0,19.621793146999273,1.5239521229824775
19155,False,1000,10,uniform,1,500,0,0.1,1.1,2,-1622.9002514667868,30.0,20.01814131044633,1.4937344488530817
25163,False,1000,10,uniform,1,500,0,0.05,2,5,1554.2228113553283,30.0,24.029057081031645,1.2442280401176538
24440,False,1000,10,uniform,1,500,0,0.1,2,1,1695.6836921992467,30.0,23.362532839699316,1.280106476059235
19744,False,1000,10,uniform,1,500,0,1,straight,0,-19712999983727.227,30.0,20.713000000002328,1.4436232239250935
14159,False,1000,10,1.1,1,500,0,0,straight,913,-5501299997638.73,30.0,15.090874038940688,1.9814842189614796
19928,False,1000,10,uniform,1,500,0,1,1.1,0,-1990.5728894109438,30.0,20.788400582227183,1.438372892315069
12674,False,1000,10,1.1,1,500,0,0,1.1,961,1061.8166429710368,30.0,13.532974215855011,2.2100660317763587
21992,False,1000,10,uniform,1,500,0,1,2,0,1742.5965575692185,30.0,21.12273598804116,1.4154891882741336
17281,False,1000,10,1.1,1,500,0,0,2,1180,1950.2166584153904,30.0,17.126052990522577,1.7460363963091656
65791,False,1000,10,uniform,1,500,0,0.01,3,281,2537.3688950229903,30.0,51.492464712128026,0.580507213984627
12673,False,1000,10,1.1,1,500,0,0.0001,1.1,969,1149.049473639979,30.0,13.524621662856385,2.2109745865453823
18348,False,1000,10,1.1,1,500,0,0.0001,straight,1086,-8401399997352.469,30.0,19.269330164341547,1.551799227431776
12411,False,1000,10,1.1,1,500,0,0.001,straight,936,-5458099997312.914,30.0,13.340547939877647,2.2416083909082944
18513,False,1000,10,1.1,1,500,0,0.0001,2,1221,1851.5617779865236,30.0,18.316990216062155,1.632335749451687
76274,False,1000,10,uniform,1,500,0,0.005,3,1275,2138.2526788405603,30.0,60.710061568112906,0.4925834364477818
56000,False,1000,10,uniform,1,500,0,0.05,3,7,2893.014646095712,30.0,43.311396307846664,0.6905060720221158
13161,False,1000,10,1.1,1,500,0,0.001,1.1,846,870.2985943790702,30.0,14.029992805315086,2.1315888443735056
17699,False,1000,10,1.1,1,500,0,0.001,2,1087,2210.300735557129,30.0,17.4294366858353,1.7153950737230583
28785,False,1000,10,1.1,1,500,0,0.0001,3,1687,2704.5756771911388,30.0,23.71894891025699,1.2614778682200138
10170,False,1000,10,1.1,1,500,0,0.005,1.1,551,1277.628957443583,30.0,11.060325373615239,2.7041024335593207
62551,False,1000,10,uniform,1,500,0,0.1,3,0,2872.7015145447594,30.0,48.207094308386715,0.6202648728836675
85449,False,1000,10,uniform,1,500,0,0,3,2169,2439.3452884624126,30.0,67.74576382506606,0.44142508931844937
13851,False,1000,10,1.1,1,500,0,0.005,straight,384,-8664399995741.942,30.0,14.806717754156233,2.019865134486316
13829,False,1000,10,1.1,1,500,0,0.005,2,757,2224.3003661379953,30.0,13.829645357127475,2.162923267694638
88649,False,1000,10,uniform,1,500,0,0.0001,3,2179,2405.246079439049,30.0,70.18987507830164,0.42606809978335747
93182,False,1000,10,uniform,1,500,0,0.001,3,2111,2383.926971364616,30.0,73.70502696445308,0.40569488724573055
63904,False,1000,10,uniform,1,500,0,1,3,0,2862.485088022176,30.0,49.314152083815735,0.6064294448398466
16753,False,1000,10,1.1,1,500,0,0.01,straight,154,-14711299989934.426,30.0,17.71691864124727,1.6879536513006308
